ATM53956;Край Красноярский Город Красноярск Улица Дубровинского Дом 80;;;;;;;;;;;;;;;;;;;
ATM53957;Республика Тыва Город Кызыл Улица Красноармейская Дом 98;;;;;;;;;;;;;;;;;;;
ATM53958;Край Забайкальский Город Чита Микрорайон Сенная Падь Дом 218;;;;;;;;;;;;;;;;;;;
ATM53960;Республика Татарстан Село Столбище Улица Лесхозовская Дом 32;;;;;;;;;;;;;;;;;;;
ATM53961;Область Тульская Район Новомосковский Город Новомосковск Шоссе Рязанское Дом 1г;;;;;;;;;;;;;;;;;;;
ATM53962;Край Приморский Район Хасанский Поселок городского типа Славянка Улица Молодежная Дом 1;;;;;;;;;;;;;;;;;;;
ATM53963;Область Томская Город Томск Поселок Светлый;;;;;;;;;;;;;;;;;;;
ATM53973;Республика Тыва Город Кызыл Улица Калинина Дом 3;;;;;;;;;;;;;;;;;;;
ATM53975;Город Москва Улица Академика Королева Дом 12;;;;;;;;;;;;;;;;;;;
ATM53979;Республика Коми Город Сыктывкар Улица Интернациональная Дом 152;;;;;;;;;;;;;;;;;;;
ATM53981;Область Ярославская Город Ярославль Переулок Первомайский Дом 2-А;;;;;;;;;;;;;;;;;;;
ATM53984;Край Красноярский Город Красноярск Улица Бограда Дом 144А;;;;;;;;;;;;;;;;;;;
ATM53988;Область Ярославская Город Ярославль Улица Республиканская Дом 80;;;;;;;;;;;;;;;;;;;
ATM53994;Область Томская Район Кожевниковский Село Кожевниково Улица Гагарина Дом 2-1;;;;;;;;;;;;;;;;;;;
ATM53995;Область Нижегородская Город Нижний Новгород Улица Веденяпина Дом 1Б;;;;;;;;;;;;;;;;;;;
ATM53999;Область Архангельская Город Архангельск Проспект Ленинградский Дом 255;;;;;;;;;;;;;;;;;;;
ATM54008;"Область Ленинградская Район Ломоносовский Село Виллозское сельское поселение ""Офицерское село"" Дом Волхонское шоссе, квартал 1, д. 11, кор.3.";;;;;;;;;;;;;;;;;;;
ATM54015;Республика Саха /Якутия/ Город Якутск Улица Кирова Дом 28;;;;;;;;;;;;;;;;;;;
ATM54018;Область Самарская Город Сызрань Шоссе Ульяновское Дом 38;;;;;;;;;;;;;;;;;;;
ATM54019;Область Липецкая Город Липецк Улица Гагарина Дом 100В;;;;;;;;;;;;;;;;;;;
ATM54023;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM54024;Республика Хакасия Город Абакан Улица Чертыгашева Дом 57;;;;;;;;;;;;;;;;;;;
ATM54025;Город Москва Бульвар Строгинский Дом 22;;;;;;;;;;;;;;;;;;;
ATM54026;Город Москва Улица Пятницкая Дом 2/38-2;;;;;;;;;;;;;;;;;;;
ATM54027;Город Москва Улица Маши Порываевой Дом 34;;;;;;;;;;;;;;;;;;;
ATM54028;Республика Саха /Якутия/ Город Якутск Улица Федора Попова Дом 13/6;;;;;;;;;;;;;;;;;;;
ATM54032;Автономная область Еврейская Город Биробиджан Улица Шолом-Алейхема Дом 78;;;;;;;;;;;;;;;;;;;
ATM54034;Край Красноярский Город Минусинск Улица Ботаническая Дом 2а;;;;;;;;;;;;;;;;;;;
ATM54037;Край Хабаровский Район Имени Лазо Рабочий поселок Хор Переулок Кооперативный Дом 3;;;;;;;;;;;;;;;;;;;
ATM54039;Край Хабаровский Город Хабаровск Улица Стрельникова Дом 10А;;;;;;;;;;;;;;;;;;;
ATM54040;Область Ярославская Город Ярославль Проезд Промышленный 2-й Дом 11;;;;;;;;;;;;;;;;;;;
ATM54041;Край Забайкальский Город Чита Поселок Текстильщиков Улица Весенняя Дом 18;;;;;;;;;;;;;;;;;;;
ATM54054;Область Орловская Город Ливны Улица Индустриальная Дом 2 а;;;;;;;;;;;;;;;;;;;
ATM54055;Область Нижегородская Город Нижний Новгород Проспект Гагарина Дом 29;;;;;;;;;;;;;;;;;;;
ATM54057;Область Ярославская Город Ярославль Улица Дорожная Дом 6А;;;;;;;;;;;;;;;;;;;
ATM54058;Республика Саха /Якутия/ Город Якутск Улица Лермонтова Дом 42;;;;;;;;;;;;;;;;;;;
ATM54059;Область Владимирская Район Меленковский Город Меленки Улица Муромская Дом 7;;;;;;;;;;;;;;;;;;;
ATM54064;Область Сахалинская Город Южно-Сахалинск Улица Пуркаева Дом 53А;;;;;;;;;;;;;;;;;;;
ATM54066;Область Сахалинская Город Южно-Сахалинск Улица Ленина Дом 213;;;;;;;;;;;;;;;;;;;
ATM54072;Республика Хакасия Город Абакан Улица Крылова Дом 183;;;;;;;;;;;;;;;;;;;
ATM54074;Город Санкт-Петербург Шоссе Пулковское Дом 17, кор. 2, лит. А;;;;;;;;;;;;;;;;;;;
ATM54075;Область Московская Район Одинцовский Деревня Жуковка Шоссе Рублево-Успенское Дом 201;;;;;;;;;;;;;;;;;;;
ATM54076;Край Красноярский Город Ачинск Микрорайон 3-й Дом 39;;;;;;;;;;;;;;;;;;;
ATM54081;Край Камчатский Город Петропавловск-Камчатский Улица Кавказская Дом 49;;;;;;;;;;;;;;;;;;;
ATM54082;Край Камчатский Город Петропавловск-Камчатский Улица Лукашевского Дом 27;;;;;;;;;;;;;;;;;;;
ATM54083;Область Тверская Город Торжок Улица Энергетиков Дом 5;;;;;;;;;;;;;;;;;;;
ATM54085;Город Санкт-Петербург Набережная Грибоедова Канала Дом 13;;;;;;;;;;;;;;;;;;;
ATM54086;Город Санкт-Петербург Поселок Стрельна Улица Связи Дом 34, лит. А;;;;;;;;;;;;;;;;;;;
ATM54087;Город Москва Улица Складочная Дом 3;;;;;;;;;;;;;;;;;;;
ATM54092;Область Нижегородская Город Нижний Новгород Улица Ошарская Дом 67;;;;;;;;;;;;;;;;;;;
ATM54198;Область Самарская Город Самара Шоссе Заводское Дом 14;;;;;;;;;;;;;;;;;;;
ATM54201;Республика Тыва Город Кызыл Улица Правобережная Дом 38;;;;;;;;;;;;;;;;;;;
ATM54207;Республика Саха /Якутия/ Город Якутск Улица Орджоникидзе Дом 17;;;;;;;;;;;;;;;;;;;
ATM54208;Область Новосибирская Город Новосибирск Проспект Красный Дом 65а;;;;;;;;;;;;;;;;;;;
ATM54209;Край Хабаровский Район Имени Лазо Рабочий поселок Переяславка Улица Ленина Дом 37;;;;;;;;;;;;;;;;;;;
ATM54216;Область Омская Город Омск Проспект Карла Маркса Дом 18/28;;;;;;;;;;;;;;;;;;;
ATM54217;Область Московская Район Одинцовский Город Одинцово Шоссе Можайское Дом 80А;;;;;;;;;;;;;;;;;;;
ATM54218;Область Сахалинская Город Южно-Сахалинск Проспект Мира Дом 85;;;;;;;;;;;;;;;;;;;
ATM54232;Край Красноярский Район Шушенский Рабочий поселок Шушенское Микрорайон 2-й Дом 6;;;;;;;;;;;;;;;;;;;
ATM54234;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM54235;Край Красноярский Район Новоселовский Село Новоселово Улица Мира Дом 12;;;;;;;;;;;;;;;;;;;
ATM54240;Республика Хакасия Город Абакан Улица Пушкина Дом 127;;SLM расширенн.;Да;Пн-Пт 9:00 - 21:00;Multicard;Multicard;"Область Ленинградская Район Ломоносовский 
ATM54263	Хабаровский	В эксплуатации	Cash-OUT	2	Край Хабаровский Город Хабаровск Улица Джамбула Дом 13	УВД на транспорте	Limited	5300824365	Неисправен	Достаточно	На связи		SLM расширенн.	Да	Пн-Пт 9:00 - 21:00	Lanit	Lanit	Хабаровск
ATM54268	Северо-Западный	В эксплуатации	Cash-IN + Cash-OUT	2	Область Вологодская Город Вологда Улица Герцена Дом 63	отделение	All Card Holders	1720F3320158	Исправен	Достаточно	На связи		SLM расширенн.	Да	Пн-Пт 9:00 - 21:00	Multicard	ОО Вологодский	Вологда
ATM54270	Волгоградский	В эксплуатации	Cash-IN + Cash-OUT	2	Область Волгоградская Город Волгоград Бульвар 30-летия Победы Дом 16	отделение	All Card Holders	48359483	Исправен	Достаточно	На связи		SLM расширенн.	Нет	Пн-Пт 9:00 - 21:00	Multicard	Multicard	Волгоград
ATM54271	Красноярский	В эксплуатации	Cash-OUT	2	Край Красноярский Город Красноярск Проспект Мира Дом 2Б	Большой Концертный зал	Limited	1522FH102904	Неисправен	Достаточно	отключен		SLM расширенн.	Да	Пн-Пт 9:00 - 21:00	Lanit	Lanit	Красноярск
ATM54273	Подмосковный	В эксплуатации	Cash-OUT	1	Область Московская Район Люберецкий Город Люберцы Шоссе Новорязанское 22 км Дом 5, к. 2	Леруа Мерлен	All Card Holders	1522FH103684	Исправен	Достаточно	На связи		SLM расширенн.	Да	Пн-Пт 9:00 - 21:00"; Сб 9:00 - 18:00;" Вс 9:00 - 18:00"";Lanit;Lanit";Люберцы;;;;;;;;;
